SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532141,ANDHRA CEMEN,T ,Q,10.25,10.74,10.03,10.25,10.74,10.27,26,44020,450964.00,
532143,SKM EGG PROD,B ,Q,86.75,86.75,80.80,83.00,82.40,85.10,148,12480,1040232.00,
532144,WELCORP     ,A ,Q,168.00,169.55,161.45,165.50,164.60,166.00,889,83469,13967601.00,
532149,BNK OF INDIA,A ,Q,101.00,102.10,96.75,99.60,99.60,101.00,4695,1155459,114935868.00,
532150,INDRAPRAST  ,B ,Q,51.10,51.10,49.40,50.60,50.60,51.15,218,35800,1797954.00,
532155,GAIL (I) LTD,A ,Q,440.25,446.00,434.30,436.55,436.55,440.60,1434,54857,24074067.00,
532156,VAIBHAVGBL  ,B ,Q,673.25,683.10,671.70,672.85,672.80,670.20,46,336,226059.00,
532160,GUJ.STAT.FIN,P ,Q,3.04,3.04,3.04,3.04,3.04,3.20,1,100,304.00,
532162,JK PAPER    ,B ,Q,138.30,138.60,135.00,137.30,137.30,135.85,500,44953,6132792.00,
532163,SAREGAMA (I),B ,Q,669.20,679.15,653.15,672.10,671.20,665.60,239,5441,3606158.00,
532172,SPHEREGSL   ,B ,Q,35.15,36.75,35.10,36.50,36.65,37.20,38,8242,295203.00,
532173,CYBERTECH   ,B ,Q,63.35,63.35,58.10,61.35,61.10,62.05,186,38489,2351546.00,
532174,ICICI BANK  ,A ,Q,288.00,297.95,288.00,296.95,296.95,286.70,9395,1555655,455610398.00,
532175,CYIENT      ,A ,Q,627.00,627.00,618.00,620.90,622.75,626.00,230,5421,3365649.00,
532178,ENGINRS.(I) ,A ,Q,164.00,164.30,160.70,162.95,162.95,162.50,657,54039,8786097.00,
532179,CORPN.BANK  ,A ,Q,32.00,32.00,30.10,30.60,30.35,30.20,168,20834,636610.00,
532180,DHANALAK.BNK,B ,Q,21.85,25.95,21.00,22.10,22.10,21.65,385,218732,4708980.00,
532181,GUJ.MINERAL ,A ,Q,133.50,134.60,129.45,131.40,131.40,133.50,412,28692,3763401.00,
532183,GAYATRI SUGR,X ,Q,9.90,9.98,9.20,9.64,9.77,9.64,103,54183,520810.00,
532187,INDUSIND BNK,A ,Q,1707.00,1716.95,1684.05,1695.85,1695.85,1703.15,743,14895,25241085.00,
532189,INDIA TOURIS,B ,Q,398.90,404.15,391.55,399.00,398.00,392.00,218,2580,1030471.00,
532209,J & K BANK  ,A ,Q,62.00,62.40,60.00,61.55,61.80,61.60,419,38136,2332875.00,
532210,CITY UNION  ,A ,Q,180.95,181.90,179.45,179.90,179.50,181.30,1091,21020,3795361.00,
532212,ARCHIES LTD ,B ,Q,34.85,36.50,33.50,35.15,35.15,33.90,655,95611,3382582.00,
532215,AXIS BANK   ,A ,Q,517.50,523.70,508.00,520.15,520.15,512.80,3204,457556,235276091.00,
532216,HB STOCKHOL.,B ,Q,35.00,35.25,33.00,33.45,33.45,36.15,323,36970,1250141.00,
532218,SOUTH IND.BK,A ,Q,24.70,25.25,23.75,25.15,25.15,24.50,1730,1452486,35474942.00,
532219,ENERGY DEV. ,B ,Q,22.50,22.50,21.35,21.95,21.95,22.05,56,17605,382567.00,
532221,SONATA SOFT.,B ,Q,312.90,319.00,310.20,317.40,315.50,308.45,1406,74339,23536562.00,
532234,NAT.ALUM    ,A ,Q,63.65,64.20,61.40,63.90,63.90,62.75,2418,580177,36610743.00,
532240,INDIA NIPPON,B ,Q,970.00,991.10,935.00,986.25,986.25,969.90,76,1061,1033757.00,
532254,POLARIS     ,A ,Q,472.70,472.75,470.55,470.65,470.65,471.45,92,4551,2143394.00,
532256,NALWA SONS  ,B ,Q,1106.00,1106.00,1105.00,1105.00,1105.00,1103.90,2,20,22110.00,
532259,APAR INDUS. ,B ,Q,774.00,775.00,752.55,773.40,774.95,767.25,30,348,267326.00,
532268,ACCELYA     ,B ,Q,1318.95,1348.85,1318.95,1331.55,1340.30,1332.15,33,157,208617.00,
532271,CYBERMATE   ,X ,Q,3.00,3.00,2.67,2.84,2.80,2.85,38,41095,117803.00,
532275,LANDMARC LEI,XT,Q,0.72,0.72,0.69,0.69,0.69,0.72,18,9841,6880.00,
532276,SYNDICATE BN,A ,Q,56.00,56.50,53.35,55.85,55.85,55.40,1604,1214514,67058647.00,
532281,HCL TECHNO  ,A ,Q,951.00,963.75,945.10,949.00,950.10,947.80,1098,47425,45271250.00,
532282,CASTEXTECH  ,T ,Q,4.36,4.36,4.20,4.36,4.36,4.16,169,295910,1279980.00,
532284,TCFC FINANCE,X ,Q,35.30,36.40,35.30,36.40,36.40,35.50,5,1171,41545.00,
532285,GEOJITFSL   ,B ,Q,92.30,95.95,90.60,95.05,95.05,91.60,182,11431,1072081.00,
532286,JINDAL STE  ,A ,Q,234.20,237.15,223.15,233.95,233.95,232.00,6778,1327031,306478607.00,
532290,BLB LTD.    ,B ,Q,5.45,5.45,5.25,5.25,5.25,5.45,9,5222,27943.00,
532296,GLENMARK PHA,A ,Q,562.30,563.75,549.05,552.00,550.70,559.00,716,33674,18665739.00,
532300,WOCKHARDT   ,A ,Q,775.00,780.00,753.00,762.90,762.90,764.15,2454,147948,112725447.00,
532301,TATA COFFEE ,B ,Q,124.55,125.50,121.00,123.50,123.50,123.90,1115,151807,18722203.00,
532305,IND-SWIFT LA,B ,Q,60.50,62.35,58.10,59.10,60.40,60.10,33,3308,198016.00,
532309,GEPIL       ,B ,Q,822.00,830.00,810.05,820.10,820.00,806.30,63,1792,1472150.00,
532310,SHREE RAMA  ,B ,Q,12.50,12.75,12.16,12.37,12.50,12.56,38,14604,179943.00,
532313,MAHINDRALIFE,A ,Q,447.00,448.10,441.00,446.45,447.00,445.70,26,510,226954.00,
532318,GEMINI COMMU,T ,Q,1.48,1.48,1.35,1.39,1.39,1.41,16,3850,5209.00,
532321,CADILA HEALT,A ,Q,383.00,391.90,381.00,388.40,388.40,380.55,1211,67946,26306593.00,
532323,SHIVA CEMENT,X ,Q,26.50,27.10,25.50,26.65,26.50,26.50,701,278989,7302070.00,
532324,CINEVISTA   ,B ,Q,9.91,10.37,9.90,9.90,9.90,10.40,30,12893,128165.00,
532326,INTENS TECH ,B ,Q,73.05,73.05,71.15,72.30,71.85,73.65,61,20177,1450601.00,
532329,DANLAW TECH.,X ,Q,69.00,71.95,67.30,69.85,70.00,69.55,32,10722,736330.00,
532330,BIOPAC INDIA,XT,Q,26.00,27.00,24.95,26.40,27.00,26.25,57,10197,260387.00,
532331,AJANTA PHARM,A ,Q,1338.20,1356.00,1316.00,1348.40,1352.75,1326.55,475,6225,8338226.00,
532333,HB PORTFOLIO,X ,Q,35.40,36.85,35.40,35.95,35.75,37.10,15,2150,76317.00,
532334,HB ESTATE DE,X ,Q,24.65,24.75,24.65,24.75,24.75,23.60,8,401,9914.00,
532336,BARON INFO. ,XT,Q,0.32,0.32,0.32,0.32,0.32,0.33,2,600,192.00,
532339,COMPUCOM SOF,B ,Q,12.10,12.70,12.10,12.18,12.15,12.54,54,31931,391813.00,
532341,IZMO        ,B ,Q,104.50,105.40,100.95,103.15,103.15,101.95,497,45799,4720031.00,
532342,COMMEX TECH ,XT,Q,0.58,0.58,0.58,0.58,0.58,0.61,3,1054,611.00,
532343,TVS MOTOR L ,A ,Q,635.00,649.30,621.85,646.10,645.30,634.00,1310,53698,34044976.00,
532344,SOFTSOL (I) ,X ,Q,33.35,33.35,33.35,33.35,33.35,35.00,2,35,1167.00,
532345,GATI LTD.   ,A ,Q,102.05,104.55,98.90,100.95,100.95,102.35,951,71218,7229453.00,
532348,SUBEX LTX   ,B ,Q,8.36,8.40,8.11,8.23,8.20,8.31,733,1387070,11433221.00,
532349,TRANSPORT CO,B ,Q,271.50,274.50,265.95,270.90,269.00,269.95,174,5812,1563427.00,
532350,PADMALAYA TE,XT,Q,4.20,4.20,3.99,3.99,3.99,4.20,19,5440,21851.00,
532351,AKSH OPTIFIB,B ,Q,33.50,33.50,31.20,31.75,31.75,32.80,1287,442452,13947148.00,
532355,PICTURHOUSE ,SS,Q,4.79,4.79,3.31,4.11,4.01,4.04,22,4277,17952.00,
532356,TRIVENI ENGG,B ,Q,51.00,51.15,46.00,48.00,47.80,50.85,1114,258915,12461235.00,
532357,MUKTA ARTS  ,B ,Q,65.50,65.85,63.00,63.80,63.30,64.75,93,8999,578670.00,
532362,NAGPUR POWER,X ,Q,40.50,40.50,36.00,37.00,37.00,39.35,6,280,10560.00,
532365,DYNACONS SYS,B ,Q,42.00,42.00,38.70,41.05,41.65,40.25,61,8125,324219.00,
532366,PNB GILTS   ,B ,Q,36.50,36.65,35.10,35.60,35.55,36.30,257,59241,2104185.00,
532368,YBRANTDIGI  ,T ,Q,5.06,5.20,4.95,5.08,5.15,5.10,137,123782,625890.00,
532369,RAMCO INDS. ,B ,Q,247.00,247.30,240.00,241.75,241.75,242.95,174,7871,1907628.00,
532370,RAMCO  SYSTM,B ,Q,432.50,433.70,421.00,427.35,425.00,425.15,62,3465,1478493.00,
532371,TATA TELESER,B ,Q,5.65,5.89,5.65,5.76,5.76,5.61,374,271203,1569324.00,
532372,VIRINCHI    ,X ,Q,109.00,112.00,105.60,108.25,108.00,109.85,477,59041,6374976.00,
532373,WEPSOLN     ,X ,Q,41.15,43.80,40.45,43.75,43.80,42.00,37,2661,111434.00,
532374,STER TECH   ,A ,Q,346.00,348.00,333.05,334.85,334.85,341.55,2549,212060,71655025.00,
532375,TIPSINDUSTR ,B ,Q,101.50,101.50,101.00,101.00,101.00,100.40,18,310,31415.00,
532376,MRO-TEK     ,T ,Q,23.40,23.40,23.40,23.40,23.40,22.30,4,1920,44928.00,
532378,UNIVERSAL A ,XT,Q,0.79,0.79,0.79,0.79,0.79,0.76,12,2050,1619.00,
532379,FIRSTOBJ    ,XT,Q,15.75,15.85,15.75,15.85,15.85,16.10,3,328,5193.00,
532380,BABA ARTS   ,SS,Q,2.29,2.59,2.29,2.59,2.59,2.54,5,2801,6518.00,
532382,BALAJI TELE.,B ,Q,137.40,137.40,130.25,131.65,131.05,134.35,221,22529,2962397.00,
532384,TYCHE INDS  ,X ,Q,100.00,101.90,98.05,100.45,101.00,100.45,57,11279,1126037.00,
532386,CALIFORN.SOF,B ,Q,51.45,51.45,51.45,51.45,51.45,54.15,14,521,26805.00,
532387,PRITISHN COM,B ,Q,17.05,17.50,16.65,17.00,17.00,17.20,19,4425,74529.00,
532388,INDIAN OVER.,A ,Q,18.95,19.00,17.60,18.00,18.00,18.25,533,177588,3207772.00,
532390,TAJ GVK HOTL,B ,Q,157.05,157.05,150.00,153.40,153.75,157.15,152,65150,9990989.00,
532391,OPTO CIRCUIT,B ,Q,7.95,8.10,7.62,7.93,7.99,7.94,140,87900,687786.00,
532392,CREATIVE EYE,B ,Q,3.45,3.45,3.45,3.45,3.45,3.61,1,5,17.00,
532395,AXISCADES   ,B ,Q,147.00,150.00,141.50,147.95,148.05,145.50,288,21119,3075760.00,
532397,ARMS PAPER  ,Z ,Q,1.21,1.21,1.21,1.21,1.21,1.27,3,947,1145.00,
532398,UMESL       ,B ,Q,1.38,1.38,1.38,1.38,1.38,1.45,2,457,630.00,
532400,KPIT        ,A ,Q,212.00,218.00,205.80,211.75,211.75,210.65,1101,123045,25884408.00,
532401,VIJAYA BANK ,A ,Q,53.10,53.60,50.80,51.40,51.40,53.10,955,184649,9601446.00,
532404,SAVEN TECHNO,X ,Q,26.70,26.70,24.70,26.00,26.35,25.55,56,19997,519965.00,
532406,AVANTEL LTD ,X ,Q,510.80,540.00,510.80,529.55,529.55,528.20,146,3579,1880128.00,
532407,MOSCHIP SEMI,X ,Q,30.00,31.30,29.05,29.35,29.85,30.15,111,36761,1080496.00,
532408,MEGASOFT LTD,B ,Q,12.23,12.75,12.20,12.32,12.32,12.47,27,5311,65406.00,
532410,TRANSCORP IN,X ,Q,31.00,33.00,31.00,31.85,32.00,31.50,34,16106,520132.00,
532411,VISESH INFO.,T ,Q,0.23,0.23,0.23,0.23,0.23,0.23,12,123090,28310.00,
532413,CEREBRA INTE,B ,Q,55.55,56.00,53.00,55.55,55.55,54.60,405,86592,4763572.00,
532414,IKF TECHNO  ,XT,Q,0.63,0.65,0.63,0.63,0.63,0.64,52,77722,48988.00,
532416,MID-DAY MULT,B ,Q,16.10,16.10,15.65,15.85,15.70,16.45,32,7337,116860.00,
532418,ANDHRA BANK ,A ,Q,40.00,40.00,38.35,39.50,39.50,39.35,1124,957115,37591171.00,
532419,SMARTLINK   ,B ,Q,88.55,90.80,86.30,89.00,89.00,89.25,100,9733,854237.00,
532424,GODREJ CONS ,A ,Q,1090.95,1115.00,1065.00,1079.40,1065.00,1090.70,752,15437,16850367.00,
532425,GULSHAN CHEM,X ,Q,3.53,3.53,3.53,3.53,3.53,3.37,2,200,706.00,
532430,BF UTILI    ,A ,Q,412.10,419.20,405.80,411.20,411.20,409.20,2368,108658,44763337.00,
532432,UNITD SPR   ,B ,Q,3095.60,3111.20,2967.00,3013.30,3013.30,3079.85,3806,47865,144214512.00,
532439,GOLDST INFRA,B ,Q,197.30,202.55,194.00,197.50,197.50,197.00,368,26523,5230951.00,
532440,MPS LTD     ,B ,Q,567.05,570.00,561.10,562.15,561.10,568.40,38,1718,977365.00,
532441,RNBOWDENIM  ,XT,Q,7.00,7.00,6.42,6.42,6.42,6.75,10,7229,46990.00,
532443,CERA SANITAR,B ,Q,3242.40,3242.40,3156.55,3207.30,3200.00,3201.70,43,625,2006988.00,
532444,T. SPIRITUAL,X ,Q,0.63,0.63,0.63,0.63,0.63,0.66,3,766,482.00,
532454,BHARTI ARTL ,A ,Q,412.00,414.00,395.00,401.20,401.20,403.40,8252,653601,264550405.00,
532455,SHALIMAR WIR,X ,Q,19.00,19.50,17.95,18.95,18.95,18.85,43,8932,164505.00,
532456,COMPUAGE INF,B ,Q,44.15,45.60,42.20,44.35,44.95,44.40,213,19727,850996.00,
532457,GULSHAN POLY,B ,Q,75.00,75.00,70.00,72.05,72.05,75.00,251,17973,1288938.00,
532459,AUNDE IND   ,XT,Q,59.20,64.90,59.20,64.25,64.00,61.85,36,9534,609051.00,
532460,PONNI SUG(ER,B ,Q,155.40,159.00,153.80,159.00,159.00,160.50,10,670,105233.00,
532461,PUNJAB NATIO,A ,Q,95.70,97.45,94.35,96.70,96.70,95.55,10461,3508436,336254902.00,
532466,ORACLE FIN  ,A ,Q,3855.00,3892.00,3810.00,3864.30,3855.00,3829.00,370,1456,5594286.00,
532468,KAMAHOLDING ,B ,Q,3900.25,4099.95,3850.00,3971.10,4025.00,3904.05,33,415,1633209.00,
532475,APTECH LTD  ,B ,Q,300.00,302.00,283.35,292.15,292.15,295.90,3444,196730,57669344.00,
532477,UNION BANK L,A ,Q,97.00,97.90,94.10,96.30,96.30,95.75,2441,645802,61934023.00,
532478,UNITED BREWA,A ,Q,1040.00,1045.45,1017.75,1024.35,1034.95,1020.40,653,12596,12967856.00,
532479,ISMT LTD    ,B ,Q,11.38,11.95,11.10,11.95,11.95,11.39,108,643276,7684234.00,
532480,ALLAHABAD BK,A ,Q,46.90,47.00,45.40,46.50,46.50,46.25,1038,314328,14502702.00,
532481,NOIDA-TOLL B,B ,Q,12.75,12.75,12.46,12.50,12.46,12.46,55,41544,519821.00,
532482,GRANULES (I),A ,Q,108.00,110.35,105.00,108.15,108.50,108.05,1107,149267,16015726.00,
532483,CANARA BANK ,A ,Q,250.05,253.40,240.05,250.45,250.45,250.05,5070,671796,166270879.00,
532485,BALMER LA.IN,X ,Q,419.95,419.95,402.00,404.75,405.00,412.25,262,13465,5494355.00,
532486,POKARNA LTD ,B ,Q,199.55,200.95,197.00,198.90,197.00,196.35,133,4591,917337.00,
532488,DIVI'S LAB. ,A ,Q,997.50,1008.00,981.05,1001.20,999.25,991.05,543,20295,20126945.00,
532493,ASTRA MICRO ,A ,Q,87.90,88.60,85.35,85.85,85.85,87.30,576,46374,3988293.00,
532497,RADICOKHAIT ,A ,Q,312.50,323.70,301.40,319.85,319.85,304.70,3895,323670,101804089.00,
532498,SHRMCITYUN  ,A ,Q,1990.30,1990.30,1950.15,1958.95,1960.00,1980.05,53,350,689042.00,
532500,MARUTISUZUK ,A ,Q,8700.00,8768.95,8659.00,8733.10,8733.10,8679.00,2765,22065,192461650.00,
532503,RAJAPAMILLS ,X ,Q,1130.00,1141.05,1076.75,1111.05,1119.00,1103.35,96,2560,2892544.00,
532504,NAVIN FLUORI,A ,Q,808.15,823.55,798.40,812.35,814.00,799.75,672,537270,437863093.00,
532505,UCOBANK     ,A ,Q,24.50,24.80,24.00,24.50,24.50,24.40,403,74021,1798659.00,
532507,BAG FIL MED ,B ,Q,5.37,5.71,5.24,5.43,5.50,5.51,193,87507,472600.00,
532508,JSL         ,B ,Q,90.00,91.40,85.70,88.40,88.40,89.80,846,193166,17225981.00,
532509,SUPRAJIT ENG,B ,Q,278.80,280.85,277.10,279.95,280.00,276.90,87,4006,1115164.00,
532511,EXCEL CROP. ,B ,Q,3307.45,3375.00,3246.00,3289.85,3289.85,3264.05,355,1794,5937303.00,
532513,TVSELE      ,B ,Q,365.00,375.50,353.60,369.75,369.75,358.00,456,19721,7215529.00,
532514,INDRA GAS   ,A ,Q,311.30,313.60,308.05,310.60,310.00,309.15,1162,52957,16473736.00,
532515,TV TODAY    ,B ,Q,456.50,456.50,442.50,448.35,447.20,446.00,200,4343,1940779.00,
532518,FLORENCE    ,X ,Q,1961.00,1961.00,1800.00,1880.00,1880.00,1959.00,26,1609,3061884.00,
532521,PALRED      ,B ,Q,76.95,78.50,69.65,71.65,74.95,74.50,127,4431,319630.00,
532522,PETRONET LNG,A ,Q,236.35,238.05,231.65,235.25,235.25,234.35,1881,124346,29182258.00,
532523,BIOCON LTD. ,A ,Q,605.55,615.00,591.10,599.90,599.90,603.90,3273,217134,129947556.00,
532524,PTC INDIA   ,A ,Q,90.60,93.55,85.35,91.65,91.65,92.45,4813,1070019,95185649.00,
532525,BANK MAHA   ,B ,Q,14.15,15.60,14.10,14.85,14.90,14.55,1937,422491,6248169.00,
532527,RK FORGINGS ,B ,Q,710.00,734.95,709.45,731.90,734.60,711.60,172,1366,985450.00,
532528,DATAM GLOB  ,B ,Q,117.00,117.75,113.00,115.30,115.30,116.00,276,17753,2045322.00,
532529,NDTV        ,B ,Q,42.00,42.00,40.50,40.70,40.80,41.60,41,4424,182513.00,
532531,STAR        ,A ,Q,671.80,675.85,653.95,660.20,660.20,665.95,611,15790,10468061.00,
532532,JAIPRA      ,A ,Q,15.00,15.20,13.75,14.60,14.60,14.80,6016,10516567,152046582.00,
532538,ULTRATECH CM,A ,Q,4075.00,4134.45,4063.50,4109.55,4100.00,4114.25,562,4005,16429870.00,
532539,MINDA IND   ,B ,Q,1151.00,1161.15,1124.85,1139.50,1134.00,1139.40,441,4483,5127892.00,
532540,TCS LTD.    ,A ,Q,3060.00,3060.00,2983.90,3001.50,3001.50,3029.25,6649,56858,172228795.00,
532541,NIITTECH    ,A ,Q,880.00,887.00,868.60,879.95,877.25,877.55,1342,35884,31522542.00,
532543,GULFPETRO   ,B ,Q,78.00,79.20,76.00,78.05,78.00,77.05,99,7920,614070.00,
532548,CENTURYPLY  ,A ,Q,323.00,327.75,314.65,324.10,322.90,321.20,250,8805,2839300.00,
532553,WELENT      ,B ,Q,162.50,162.50,154.00,156.85,156.85,158.40,1152,92647,14562928.00,
532555,NTPC LTD    ,A ,Q,163.10,165.90,162.25,165.30,165.30,163.15,1031,136242,22399221.00,
532604,SALSTEEL    ,B ,Q,7.74,8.07,7.72,7.81,7.79,7.92,73,45453,359853.00,
532605,JBM AUTO    ,B ,Q,402.00,411.00,398.05,404.10,404.10,401.45,803,53334,21473890.00,
532609,BHARATIDIL  ,Z ,Q,6.95,6.95,6.61,6.61,6.61,6.95,8,2580,17070.00,
532610,DWAR SUGAR  ,B ,Q,29.60,29.75,26.65,28.00,28.00,29.30,1849,429690,11895633.00,
532612,INDOCO REM  ,B ,Q,243.00,254.90,230.10,250.65,252.00,242.20,326,9080,2198268.00,
532613,VIPCLOTHNG  ,B ,Q,58.50,61.40,58.40,59.50,59.60,58.50,161,20843,1237538.00,
532616,XCHANGING   ,B ,Q,59.00,59.00,57.30,58.50,58.50,59.10,36,5260,307526.00,
532617,JETAIRWAYS  ,A ,Q,703.00,716.00,655.65,694.15,694.15,708.15,7443,418034,287037779.00,
532621,MORARJETEX  ,B ,Q,42.75,43.20,40.35,42.60,42.30,43.25,79,8598,363010.00,
532622,GATEWAY DIST,A ,Q,199.75,200.45,196.05,199.90,197.00,198.55,110,3442,684554.00,
532624,JINDALPH    ,B ,Q,63.25,63.25,58.65,58.75,58.65,60.95,32,5577,338255.00,
532626,PONDY OXIDES,X ,Q,495.00,507.70,480.00,490.40,490.40,484.75,513,20203,9841253.00,
532627,JPPOWER     ,B ,Q,5.10,5.22,4.88,5.20,5.22,5.11,439,431407,2208954.00,
532628,3I INFOTECH ,B ,Q,5.88,5.88,5.42,5.46,5.46,5.64,361,561764,3146028.00,
532629,MCNALLYB    ,B ,Q,60.00,61.50,60.00,61.20,61.00,61.00,28,11650,710418.00,
532630,GOKALDAS    ,B ,Q,88.05,89.95,87.35,88.95,88.95,86.70,150,13550,1202061.00,
532633,ALLSEC TECH ,B ,Q,345.50,348.00,340.00,341.40,340.00,349.35,13,884,301019.00,
532636,IIFL        ,A ,Q,788.70,822.15,787.50,792.90,792.90,788.70,1109,23340,18760817.00,
532637,MAN DRUGORG ,B ,Q,153.20,180.00,152.00,172.15,172.15,151.10,2003,111229,19061665.00,
532638,SHOPPER STOP,A ,Q,526.00,544.95,518.10,530.15,544.95,519.05,58,339,178225.00,
532641,NDL         ,B ,Q,136.90,137.15,132.85,136.15,136.85,136.25,75,6728,910598.00,
532642,JSWHL       ,B ,Q,1703.00,1703.00,1617.00,1629.80,1617.00,1694.35,41,193,318514.00,
532644,JK CEMENT   ,B ,Q,1004.80,1043.05,996.85,1022.25,1021.10,1016.35,187,7125,7267842.00,
532646,UNIPLY IND  ,B ,Q,406.10,410.40,394.60,403.20,403.20,400.75,185,5360,2144800.00,
532647,PROVOGUE IND,B ,Q,4.75,4.75,4.52,4.52,4.52,4.75,63,74263,336745.00,
532648,YES BANK    ,A ,Q,312.00,312.95,295.00,307.80,307.80,312.90,11703,1409397,426450291.00,
532649,NECTAR LIFE ,B ,Q,29.55,30.30,29.00,29.40,29.40,29.80,237,31084,919251.00,
532650,MSP STEEL   ,B ,Q,18.65,18.80,18.65,18.65,18.65,19.60,13,3820,71327.00,
532651,SPL INDS    ,B ,Q,22.50,23.20,22.50,22.65,22.55,23.20,13,1067,24558.00,
532652,KARNATAKA BK,A ,Q,119.90,120.00,110.60,117.50,117.50,117.50,3797,771457,88602577.00,
532654,MCLEOD RUSSE,A ,Q,154.70,156.40,151.60,154.75,154.75,153.40,446,25784,3973182.00,
532656,FACOR ALLOYS,X ,Q,2.88,2.88,2.71,2.77,2.75,2.81,71,91355,254478.00,
532658,EON ELECT   ,B ,Q,88.00,89.90,84.10,85.10,85.10,88.50,87,8149,696146.00,
532659,IDFC        ,A ,Q,49.00,49.50,48.25,48.65,48.65,48.85,809,307215,15019449.00,
532660,VIVIMED LABS,B ,Q,69.10,71.95,67.00,70.50,70.50,69.35,917,156375,10961662.00,
532661,RANE MADRAS ,B ,Q,950.00,969.00,924.00,927.90,924.00,951.85,251,3522,3319519.00,
532662,HT MEDIA    ,B ,Q,88.05,88.70,85.70,88.00,87.50,87.50,926,61440,5316949.00,
532663,SASKEN      ,B ,Q,719.00,724.00,699.25,714.40,714.30,707.25,134,3291,2345630.00,
532666,FCS SOFTWARE,T ,Q,0.48,0.48,0.46,0.48,0.48,0.46,165,638287,301188.00,
532667,SUZLONENERGY,A ,Q,11.52,11.62,10.63,11.50,11.50,11.45,6370,11019839,122943067.00,
532668,AURIONPRO SO,B ,Q,236.00,236.00,214.00,219.90,219.90,206.15,803,45217,10011054.00,
532669,SOUTHBIOTEC ,ST,Q,2.80,2.92,2.78,2.82,2.92,2.92,4,1160,3239.00,
532670,RENUKA SUGAR,A ,Q,15.60,15.65,14.45,15.55,15.55,15.20,814,1117574,17088175.00,
532673,KM SUGARMILL,B ,Q,12.05,12.60,11.80,12.11,12.11,12.92,121,39489,479434.00,
532674,BANNARI AMMA,B ,Q,271.10,271.10,264.65,266.60,269.95,271.00,19,240,64118.00,
532676,PBA INFRASTR,T ,Q,14.63,14.70,14.32,14.32,14.32,14.90,6,484,7007.00,
532678,BOMBAY RAYON,B ,Q,55.00,55.75,51.55,51.65,51.65,54.20,182,18632,978651.00,
532679,SORILINFRA  ,B ,Q,212.70,213.50,197.15,206.00,206.00,207.50,979,63005,12939615.00,
532682,ABG SHIPYARD,Z ,Q,9.88,9.88,8.94,8.94,8.94,9.41,65,15174,136109.00,
532683,AIAENGINEER ,A ,Q,1378.20,1452.90,1360.00,1437.45,1434.00,1367.15,202,1205,1680327.00,
532684,EVEREST KANT,B ,Q,51.00,51.45,47.90,48.50,48.50,50.50,642,121512,5927459.00,
532686,KERNEX MICRO,Z ,Q,38.00,39.90,38.00,38.35,38.30,39.10,7,1900,73280.00,
532687,REPRO INDIA ,B ,Q,669.80,669.80,660.00,665.35,660.00,675.05,11,26,17287.00,
532689,PVR LTD     ,A ,Q,1296.80,1311.80,1285.60,1304.45,1309.15,1286.80,828,11914,15479480.00,
532690,RAMSARUP IND,T ,Q,1.86,1.86,1.70,1.70,1.70,1.78,7,1200,2071.00,
532692,RADHA MADHAV,B ,Q,26.90,27.55,26.05,26.50,26.40,26.70,216,41445,1117359.00,
532693,PUNJ LLOYD  ,B ,Q,18.10,18.50,17.65,18.00,18.00,18.20,585,231198,4161265.00,
532694,BARTRONICSIN,B ,Q,12.45,12.45,12.00,12.03,12.00,12.49,70,21503,261821.00,
532695,CELEBRITYFAS,B ,Q,16.95,17.35,16.75,16.95,17.00,16.85,45,6735,114654.00,
532696,EDUCOMP SOLN,Z ,Q,5.63,6.00,5.63,5.63,5.63,5.92,42,13327,75167.00,
532698,NITINSPINNER,B ,Q,98.20,98.90,94.05,96.60,97.20,97.00,228,277860,26707133.00,
532699,ROYALORCH   ,B ,Q,172.50,179.00,162.50,177.85,179.00,172.45,300,16961,2890549.00,
532700,ENT NETWORK ,B ,Q,693.00,710.00,685.00,698.40,702.30,700.00,129,2153,1485186.00,
532701,SREE SAKTHI ,ST,Q,10.40,11.25,10.35,10.68,11.25,10.81,21,5924,61632.00,
532702,GUJ PETRONET,A ,Q,200.85,200.95,196.40,198.55,199.00,199.70,1028,24157,4796175.00,
532705,JAGRAN PRAK ,B ,Q,160.05,164.30,156.10,159.15,158.60,160.85,102,2592,413941.00,
532706,INOX LEISURE,A ,Q,261.95,261.95,255.40,258.55,259.00,257.50,245,66657,17154580.00,
532707,DYNEMIC PRO ,B ,Q,185.00,185.00,173.30,179.45,179.45,182.40,112,6481,1154946.00,
532708,GVK POWERINF,B ,Q,13.95,14.25,13.55,14.00,14.00,14.25,1755,2282415,31451844.00,
532710,SADBHAV ENGG,A ,Q,393.55,401.50,378.45,383.95,384.50,389.65,197,5605,2158644.00,
532711,SUNIL HITECH,B ,Q,10.24,12.20,10.05,11.30,11.30,10.37,1786,1636959,18839529.00,
532712,REL COM LTD ,A ,Q,25.80,26.60,24.45,25.15,25.15,25.20,12213,11602309,293273332.00,
532713,SAKUMA EXPO ,B ,Q,182.00,187.95,172.60,172.65,172.65,181.65,87,3656,637828.00,
532714,KEC INTERN  ,A ,Q,418.00,418.70,406.05,411.30,411.30,405.05,1679,64737,26609431.00,
